Longitude (x),Latitude (y),Station Name,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-22,2024,10,22,23,8.4,15.7,2.3,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-23,2024,10,23,24,11.7,17.9,0.1,0,,,2.5,,25,48
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-24,2024,10,24,12.5,3.2,7.9,10.1,0,,,0,,35,35
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-25,2024,10,25,11,0,5.5,12.5,0,,,0.2,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-26,2024,10,26,,,,,,,,,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-27,2024,10,27,,,,,,,,,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-28,2024,10,28,6.8,-6.4,0.2,17.8,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-29,2024,10,29,12.6,-3,4.8,13.2,0,,,4.1,,17,45
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-30,2024,10,30,20.4,10.3,15.4,2.6,0,,,0.2,,22,46
-73.42,45.52,MONTREAL/ST-HUBERT,2024-10-31,2024,10,31,25.2,18.8,22,0,4,,,0,,24,52
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-01,2024,11,1,20,3.7,11.9,6.1,0,,,1,,27,80
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-02,2024,11,2,4.8,-1.1,1.9,16.1,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-03,2024,11,3,5.7,-5.1,0.3,17.7,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-04,2024,11,4,8.8,-1.5,3.7,14.3,0,,,4.9,,19,33
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-05,2024,11,5,16.9,7.6,12.3,5.7,0,,,0.2,,18,42
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-06,2024,11,6,21.9,10,16,2,0,,,0,,23,67
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-07,2024,11,7,10.9,5.4,8.2,9.8,0,,,1.2,,25,48
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-08,2024,11,8,12.8,4.2,8.5,9.5,0,,,1.3,,31,78
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-09,2024,11,9,8.4,0.2,4.3,13.7,0,,,0,,31,42
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-10,2024,11,10,10.6,-1.5,4.6,13.4,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-11,2024,11,11,12.6,5.6,9.1,8.9,0,,,18.1,,22,48
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-12,2024,11,12,6.2,-1.8,2.2,15.8,0,,,0.2,,33,54
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-13,2024,11,13,3.3,-4,-0.4,18.4,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-14,2024,11,14,4.3,-4.6,-0.2,18.2,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-15,2024,11,15,10.1,-3.9,3.1,14.9,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-16,2024,11,16,14,0.2,7.1,10.9,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-17,2024,11,17,8.7,-2.4,3.2,14.8,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-18,2024,11,18,11,3,7,11,0,,,1,,31,35
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-19,2024,11,19,10.8,0.5,5.7,12.3,0,,,0,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-20,2024,11,20,7.9,-0.1,3.9,14.1,0,,,0,,5,32
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-21,2024,11,21,8.1,2.5,5.3,12.7,0,,,0.2,,4,45
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-22,2024,11,22,8,3.1,5.6,12.4,0,,,4.1,,6,54
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-23,2024,11,23,6.8,3.5,5.2,12.8,0,,,0,,28,41
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-24,2024,11,24,5.5,0.4,3,15,0,,,0,,26,63
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-25,2024,11,25,3.9,-3.9,0,18,0,,,0,,27,48
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-26,2024,11,26,4.3,-3.4,0.5,17.5,0,,,6.7,,25,50
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-27,2024,11,27,5.2,1.5,3.4,14.6,0,,,0,,23,67
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-28,2024,11,28,3.3,-0.6,1.4,16.6,0,,,3.9,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-29,2024,11,29,2.9,-1.9,0.5,17.5,0,,,0,,23,41
-73.42,45.52,MONTREAL/ST-HUBERT,2024-11-30,2024,11,30,2.2,-0.6,0.8,17.2,0,,,0,,24,42
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-01,2024,12,1,0.4,-3.2,-1.4,19.4,0,,,0,,23,48
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-02,2024,12,2,-0.5,-5.9,-3.2,21.2,0,,,0,,27,35
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-03,2024,12,3,-0.1,-5.5,-2.8,20.8,0,,,0,,27,32
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-04,2024,12,4,-0.5,-7.5,-4,22,0,,,1.4,,18,52
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-05,2024,12,5,1.4,-3.7,-1.2,19.2,0,,,1.4,,29,55
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-06,2024,12,6,-3.7,-9.2,-6.5,24.5,0,,,0,,31,63
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-07,2024,12,7,-4.3,-12.4,-8.4,26.4,0,,,2,,,
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-08,2024,12,8,2.6,-4.2,-0.8,18.8,0,,,2.5,,30,54
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-09,2024,12,9,-3,-7.7,-5.4,23.4,0,,,0.4,,4,42
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-10,2024,12,10,5,-3,1,17,0,,,8.7,,15,33
-73.42,45.52,MONTREAL/ST-HUBERT,2024-12-11,2024,12,11,4.9,0.9,2.9,15.1,0,,,32.2,,24,45
-118.03,52.93,JASPER WARDEN,2024-01-01,2024,1,1,1.9,-10.6,-4.4,22.4,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-01-02,2024,1,2,-0.9,-14.3,-7.6,25.6,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-01-03,2024,1,3,-1,-14.6,-7.8,25.8,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-01-04,2024,1,4,5,-7.5,-1.2,19.2,0,,,0.8,5,,
-118.03,52.93,JASPER WARDEN,2024-01-05,2024,1,5,,,,,,,,,8,,
-118.03,52.93,JASPER WARDEN,2024-01-06,2024,1,6,-2,-9.2,-5.6,23.6,0,,,1,7,3,36
-118.03,52.93,JASPER WARDEN,2024-01-07,2024,1,7,-9.2,-15.8,-12.5,30.5,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-01-08,2024,1,8,-6.4,-18.3,-12.4,30.4,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-01-09,2024,1,9,-3.3,-15.4,-9.4,27.4,0,,,6.8,12,1,44
-118.03,52.93,JASPER WARDEN,2024-01-10,2024,1,10,-15.4,-26.1,-20.7,38.7,0,,,0.2,15,2,43
-118.03,52.93,JASPER WARDEN,2024-01-11,2024,1,11,-25.7,-32.3,-29,47,0,,,0.2,13,5,47
-118.03,52.93,JASPER WARDEN,2024-01-12,2024,1,12,-27.9,-41.6,-34.8,52.8,0,,,0.2,13,,
-118.03,52.93,JASPER WARDEN,2024-01-13,2024,1,13,-21.7,-40.1,-30.9,48.9,0,,,0,13,,
-118.03,52.93,JASPER WARDEN,2024-01-14,2024,1,14,-23.3,-41.5,-32.4,50.4,0,,,0,13,,
-118.03,52.93,JASPER WARDEN,2024-01-15,2024,1,15,-14.7,-36.1,-25.4,43.4,0,,,0,13,,
-118.03,52.93,JASPER WARDEN,2024-01-16,2024,1,16,-10.4,-18.4,-14.4,32.4,0,,,5.6,13,,
-118.03,52.93,JASPER WARDEN,2024-01-17,2024,1,17,-11.5,-16.6,-14,32,0,,,0,19,3,50
-118.03,52.93,JASPER WARDEN,2024-01-18,2024,1,18,-15.4,-30.8,-23.1,41.1,0,,,0.2,17,,
-118.03,52.93,JASPER WARDEN,2024-01-19,2024,1,19,-7.1,-31.1,-19.1,37.1,0,,,1.6,17,,
-118.03,52.93,JASPER WARDEN,2024-01-20,2024,1,20,-1,-7.1,-4.1,22.1,0,,,1.6,17,,
-118.03,52.93,JASPER WARDEN,2024-01-21,2024,1,21,-3.1,-10.2,-6.7,24.7,0,,,3.8,19,,
-118.03,52.93,JASPER WARDEN,2024-01-22,2024,1,22,-4.3,-15.5,-9.9,27.9,0,,,0,22,,
-118.03,52.93,JASPER WARDEN,2024-01-23,2024,1,23,5.1,-8,-1.4,19.4,0,,,0,21,,
-118.03,52.93,JASPER WARDEN,2024-01-24,2024,1,24,6.2,-5.9,0.1,17.9,0,,,0,21,,
-118.03,52.93,JASPER WARDEN,2024-01-25,2024,1,25,7.3,-2.6,2.3,15.7,0,,,0,21,,
-118.03,52.93,JASPER WARDEN,2024-01-26,2024,1,26,8.5,-1.7,3.4,14.6,0,,,0,20,,
-118.03,52.93,JASPER WARDEN,2024-01-27,2024,1,27,9.5,-1.2,4.1,13.9,0,,,0,18,,
-118.03,52.93,JASPER WARDEN,2024-01-28,2024,1,28,10.1,-1.5,4.3,13.7,0,,,0.2,16,,
-118.03,52.93,JASPER WARDEN,2024-01-29,2024,1,29,13.1,-2.3,5.4,12.6,0,,,0,15,17,31
-118.03,52.93,JASPER WARDEN,2024-01-30,2024,1,30,,,,,,,,,,,
-118.03,52.93,JASPER WARDEN,2024-01-31,2024,1,31,8.6,-5.3,1.7,16.3,0,,,0,8,,
-118.03,52.93,JASPER WARDEN,2024-02-01,2024,2,1,11.1,1.7,6.4,11.6,0,,,0,7,,
-118.03,52.93,JASPER WARDEN,2024-02-02,2024,2,2,8.8,0.4,4.6,13.4,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-02-03,2024,2,3,4.4,-4.2,0.1,17.9,0,,,0.2,5,4,34
-118.03,52.93,JASPER WARDEN,2024-02-04,2024,2,4,-0.1,-8.2,-4.1,22.1,0,,,0,4,,
-118.03,52.93,JASPER WARDEN,2024-02-05,2024,2,5,1.8,-3,-0.6,18.6,0,,,1.9,5,5,32
-118.03,52.93,JASPER WARDEN,2024-02-06,2024,2,6,-0.6,-6.5,-3.5,21.5,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-02-07,2024,2,7,-2.8,-5.6,-4.2,22.2,0,,,2.2,6,,
-118.03,52.93,JASPER WARDEN,2024-02-08,2024,2,8,-1.6,-6,-3.8,21.8,0,,,1.1,8,,
-118.03,52.93,JASPER WARDEN,2024-02-09,2024,2,9,-1,-16.5,-8.8,26.8,0,,,0,8,,
-118.03,52.93,JASPER WARDEN,2024-02-10,2024,2,10,2.5,-15.9,-6.7,24.7,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-02-11,2024,2,11,2.2,-10.2,-4,22,0,,,1.1,8,,
-118.03,52.93,JASPER WARDEN,2024-02-12,2024,2,12,4.1,-5.2,-0.5,18.5,0,,,0.4,9,23,38
-118.03,52.93,JASPER WARDEN,2024-02-13,2024,2,13,-1.1,-13.4,-7.2,25.2,0,,,0.4,9,36,46
-118.03,52.93,JASPER WARDEN,2024-02-14,2024,2,14,-2.9,-17.3,-10.1,28.1,0,,,0,8,,
-118.03,52.93,JASPER WARDEN,2024-02-15,2024,2,15,-3.4,-25.9,-14.7,32.7,0,,,0.2,9,,
-118.03,52.93,JASPER WARDEN,2024-02-16,2024,2,16,1.7,-23.1,-10.7,28.7,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-02-17,2024,2,17,6.4,-20.8,-7.2,25.2,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-02-18,2024,2,18,7.5,-19.9,-6.2,24.2,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-02-19,2024,2,19,8.6,-15.4,-3.4,21.4,0,,,0,9,,
-118.03,52.93,JASPER WARDEN,2024-02-20,2024,2,20,1.9,-11.7,-4.9,22.9,0,,,0.7,8,,
-118.03,52.93,JASPER WARDEN,2024-02-21,2024,2,21,7.8,-3,2.4,15.6,0,,,0.3,9,,
-118.03,52.93,JASPER WARDEN,2024-02-22,2024,2,22,8.9,-7.5,0.7,17.3,0,,,0,7,,
-118.03,52.93,JASPER WARDEN,2024-02-23,2024,2,23,9.4,-7.7,0.9,17.1,0,,,0,6,25,32
-118.03,52.93,JASPER WARDEN,2024-02-24,2024,2,24,3.9,-3.1,0.4,17.6,0,,,0.4,5,,
-118.03,52.93,JASPER WARDEN,2024-02-25,2024,2,25,-0.1,-9.4,-4.8,22.8,0,,,4.3,4,1,49
-118.03,52.93,JASPER WARDEN,2024-02-26,2024,2,26,-9.3,-17.8,-13.6,31.6,0,,,0.2,7,35,54
-118.03,52.93,JASPER WARDEN,2024-02-27,2024,2,27,-9.4,-23,-16.2,34.2,0,,,0,6,2,39
-118.03,52.93,JASPER WARDEN,2024-02-28,2024,2,28,-2.1,-11.5,-6.8,24.8,0,,,2,4,,
-118.03,52.93,JASPER WARDEN,2024-02-29,2024,2,29,-6.8,-12.3,-9.5,27.5,0,,,10,13,,
-118.03,52.93,JASPER WARDEN,2024-03-01,2024,3,1,-10.3,-14.5,-12.4,30.4,0,,,0,18,2,36
-118.03,52.93,JASPER WARDEN,2024-03-02,2024,3,2,-13.7,-17,-15.3,33.3,0,,,0.2,16,35,54
-118.03,52.93,JASPER WARDEN,2024-03-03,2024,3,3,-13.6,-18.7,-16.2,34.2,0,,,0.2,15,3,36
-118.03,52.93,JASPER WARDEN,2024-03-04,2024,3,4,-14,-20.6,-17.3,35.3,0,,,0.2,15,7,31
-118.03,52.93,JASPER WARDEN,2024-03-05,2024,3,5,-5.2,-18.5,-11.8,29.8,0,,,0,14,,
-118.03,52.93,JASPER WARDEN,2024-03-06,2024,3,6,-1.2,-23.2,-12.2,30.2,0,,,0.2,14,,
-118.03,52.93,JASPER WARDEN,2024-03-07,2024,3,7,1.8,-20.9,-9.5,27.5,0,,,0,14,,
-118.03,52.93,JASPER WARDEN,2024-03-08,2024,3,8,5.6,-8.1,-1.2,19.2,0,,,0,14,28,31
-118.03,52.93,JASPER WARDEN,2024-03-09,2024,3,9,10.6,-2.1,4.2,13.8,0,,,0,12,21,38
-118.03,52.93,JASPER WARDEN,2024-03-10,2024,3,10,6.4,-4.9,0.8,17.2,0,,,0,8,,
-118.03,52.93,JASPER WARDEN,2024-03-11,2024,3,11,6.8,-9.5,-1.3,19.3,0,,,0,8,,
-118.03,52.93,JASPER WARDEN,2024-03-12,2024,3,12,9.5,-9.4,0.1,17.9,0,,,0,7,,
-118.03,52.93,JASPER WARDEN,2024-03-13,2024,3,13,7.3,-5.3,1,17,0,,,0,7,,
-118.03,52.93,JASPER WARDEN,2024-03-14,2024,3,14,10.1,-4.1,3,15,0,,,0,5,,
-118.03,52.93,JASPER WARDEN,2024-03-15,2024,3,15,15,-2.5,6.3,11.7,0,,,0,6,,
-118.03,52.93,JASPER WARDEN,2024-03-16,2024,3,16,18.4,-3.9,7.2,10.8,0,,,0.2,3,,
-118.03,52.93,JASPER WARDEN,2024-03-17,2024,3,17,20.2,-5.3,7.5,10.5,0,,,0,1,,
-118.03,52.93,JASPER WARDEN,2024-03-18,2024,3,18,18.1,-3.3,7.4,10.6,0,,,0,1,,
-118.03,52.93,JASPER WARDEN,2024-03-19,2024,3,19,7.6,-1.1,3.2,14.8,0,,,0,1,3,44
-118.03,52.93,JASPER WARDEN,2024-03-20,2024,3,20,1.3,-2.9,-0.8,18.8,0,,,0.2,1,3,37
-118.03,52.93,JASPER WARDEN,2024-03-21,2024,3,21,2.9,-3.9,-0.5,18.5,0,,,0,1,1,36
-118.03,52.93,JASPER WARDEN,2024-03-22,2024,3,22,0.9,-7.1,-3.1,21.1,0,,,0,0,2,39
-118.03,52.93,JASPER WARDEN,2024-03-23,2024,3,23,1.5,-13.1,-5.8,23.8,0,,,0,0,3,41
-118.03,52.93,JASPER WARDEN,2024-03-24,2024,3,24,8.6,-16.9,-4.2,22.2,0,,,0.2,1,,
-118.03,52.93,JASPER WARDEN,2024-03-25,2024,3,25,11.3,-12.6,-0.7,18.7,0,,,0,1,,
-118.03,52.93,JASPER WARDEN,2024-03-26,2024,3,26,11.1,-7.7,1.7,16.3,0,,,0,1,30,37
-118.03,52.93,JASPER WARDEN,2024-03-27,2024,3,27,9.5,-6.1,1.7,16.3,0,,,0,1,,
-118.03,52.93,JASPER WARDEN,2024-03-28,2024,3,28,1.1,-3.8,-1.3,19.3,0,,,0.4,2,1,39
-118.03,52.93,JASPER WARDEN,2024-03-29,2024,3,29,1.8,-7.1,-2.7,20.7,0,,,0,1,9,35
-118.03,52.93,JASPER WARDEN,2024-03-30,2024,3,30,5.1,-14.2,-4.6,22.6,0,,,0.2,1,,
-118.03,52.93,JASPER WARDEN,2024-03-31,2024,3,31,7.9,-9.8,-1,19,0,,,0,1,,
-118.03,52.93,JASPER WARDEN,2024-04-01,2024,4,1,14.8,-1.3,6.7,11.3,0,,,0,1,33,33
-118.03,52.93,JASPER WARDEN,2024-04-02,2024,4,2,15.8,4.3,10,8,0,,,0,1,19,45
-118.03,52.93,JASPER WARDEN,2024-04-03,2024,4,3,8.2,-1,3.6,14.4,0,,,4.6,1,30,39
-118.03,52.93,JASPER WARDEN,2024-04-04,2024,4,4,3.9,-1.5,1.2,16.8,0,,,0,1,1,46
-118.03,52.93,JASPER WARDEN,2024-04-05,2024,4,5,6.1,-5.3,0.4,17.6,0,,,0,1,1,33
-118.03,52.93,JASPER WARDEN,2024-04-06,2024,4,6,11.6,-6.2,2.7,15.3,0,,,0,0,,
-118.03,52.93,JASPER WARDEN,2024-04-07,2024,4,7,11.3,-5.7,2.8,15.2,0,,,0,0,,
-118.03,52.93,JASPER WARDEN,2024-04-08,2024,4,8,9.3,-2.2,3.5,14.5,0,,,0,0,22,33
-118.03,52.93,JASPER WARDEN,2024-04-09,2024,4,9,7.7,-3.1,2.3,15.7,0,,,0.7,0,5,35
-118.03,52.93,JASPER WARDEN,2024-04-10,2024,4,10,11.3,-6.6,2.3,15.7,0,,,0,0,,
-118.03,52.93,JASPER WARDEN,2024-04-11,2024,4,11,11,-7.1,1.9,16.1,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-04-12,2024,4,12,13.9,-0.9,6.5,11.5,0,,,0,0,26,37
-118.03,52.93,JASPER WARDEN,2024-04-13,2024,4,13,15.5,-1.5,7,11,0,,,0,0,27,32
-118.03,52.93,JASPER WARDEN,2024-04-14,2024,4,14,17.7,-6.4,5.7,12.3,0,,,0,,22,32
-118.03,52.93,JASPER WARDEN,2024-04-15,2024,4,15,11.1,-2.4,4.3,13.7,0,,,0,,33,38
-118.03,52.93,JASPER WARDEN,2024-04-16,2024,4,16,5.6,-2.7,1.5,16.5,0,,,0,,1,36
-118.03,52.93,JASPER WARDEN,2024-04-17,2024,4,17,5.8,-5.1,0.3,17.7,0,,,0,,36,31
-118.03,52.93,JASPER WARDEN,2024-04-18,2024,4,18,4.9,-6.6,-0.8,18.8,0,,,0,,36,36
-118.03,52.93,JASPER WARDEN,2024-04-19,2024,4,19,8.8,-8,0.4,17.6,0,,,0,,36,31
-118.03,52.93,JASPER WARDEN,2024-04-20,2024,4,20,16.6,-11.8,2.4,15.6,0,,,0,,18,34
-118.03,52.93,JASPER WARDEN,2024-04-21,2024,4,21,11.5,-0.7,5.4,12.6,0,,,0,,21,55
-118.03,52.93,JASPER WARDEN,2024-04-22,2024,4,22,14.5,-2.8,5.9,12.1,0,,,0,,21,34
-118.03,52.93,JASPER WARDEN,2024-04-23,2024,4,23,17.1,-8.4,4.3,13.7,0,,,0,,24,34
-118.03,52.93,JASPER WARDEN,2024-04-24,2024,4,24,13.1,-4.6,4.2,13.8,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-04-25,2024,4,25,13.1,-0.4,6.3,11.7,0,,,6,,1,40
-118.03,52.93,JASPER WARDEN,2024-04-26,2024,4,26,8.9,0.1,4.5,13.5,0,,,0,,3,38
-118.03,52.93,JASPER WARDEN,2024-04-27,2024,4,27,15.8,-3.6,6.1,11.9,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-04-28,2024,4,28,14.7,1.3,8,10,0,,,0,,20,43
-118.03,52.93,JASPER WARDEN,2024-04-29,2024,4,29,9.1,-5.8,1.6,16.4,0,,,0.2,,25,32
-118.03,52.93,JASPER WARDEN,2024-04-30,2024,4,30,10.6,-7,1.8,16.2,0,,,4.9,,35,34
-118.03,52.93,JASPER WARDEN,2024-05-01,2024,5,1,6.2,0.1,3.2,14.8,0,,,9.1,1,,
-118.03,52.93,JASPER WARDEN,2024-05-02,2024,5,2,,,,,,,,,0,,
-118.03,52.93,JASPER WARDEN,2024-05-03,2024,5,3,15.7,-3.3,6.2,11.8,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-05-04,2024,5,4,,,,,,,,,,,
-118.03,52.93,JASPER WARDEN,2024-05-05,2024,5,5,18.3,-4.1,7.1,10.9,0,,,0.2,,,
-118.03,52.93,JASPER WARDEN,2024-05-06,2024,5,6,13.6,2.5,8.1,9.9,0,,,1.8,,,
-118.03,52.93,JASPER WARDEN,2024-05-07,2024,5,7,14.1,-2.1,6,12,0,,,4.6,0,,
-118.03,52.93,JASPER WARDEN,2024-05-08,2024,5,8,18,-6.6,5.7,12.3,0,,,0.2,,22,34
-118.03,52.93,JASPER WARDEN,2024-05-09,2024,5,9,23.6,-3,10.3,7.7,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-05-10,2024,5,10,22.3,-2.4,10,8,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-05-11,2024,5,11,24,0.5,12.3,5.7,0,,,0.2,,,
-118.03,52.93,JASPER WARDEN,2024-05-12,2024,5,12,21.9,1.9,11.9,6.1,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-05-13,2024,5,13,17.7,5.8,11.7,6.3,0,,,0,,25,38
-118.03,52.93,JASPER WARDEN,2024-05-14,2024,5,14,18.2,-0.2,9,9,0,,,0,,32,33
-118.03,52.93,JASPER WARDEN,2024-05-15,2024,5,15,17.8,7,12.4,5.6,0,,,0,0,27,31
-118.03,52.93,JASPER WARDEN,2024-05-16,2024,5,16,15.9,3.5,9.7,8.3,0,,,4.3,0,28,35
-118.03,52.93,JASPER WARDEN,2024-05-17,2024,5,17,13.4,-1,6.2,11.8,0,,,1.5,,,
-118.03,52.93,JASPER WARDEN,2024-05-18,2024,5,18,15.8,-3.9,6,12,0,,,0.2,,,
-118.03,52.93,JASPER WARDEN,2024-05-19,2024,5,19,12.9,-4.4,4.2,13.8,0,,,0,,36,38
-118.03,52.93,JASPER WARDEN,2024-05-20,2024,5,20,17.3,2.6,9.9,8.1,0,,,1.8,,25,34
-118.03,52.93,JASPER WARDEN,2024-05-21,2024,5,21,14.8,4.9,9.8,8.2,0,,,2.1,0,3,31
-118.03,52.93,JASPER WARDEN,2024-05-22,2024,5,22,14.2,4.5,9.4,8.6,0,,,0.7,,1,38
-118.03,52.93,JASPER WARDEN,2024-05-23,2024,5,23,17.3,2.3,9.8,8.2,0,,,0.2,,,
-118.03,52.93,JASPER WARDEN,2024-05-24,2024,5,24,18.4,-0.4,9,9,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-05-25,2024,5,25,15.9,1.8,8.9,9.1,0,,,2.6,,,
-118.03,52.93,JASPER WARDEN,2024-05-26,2024,5,26,17.2,6.3,11.8,6.2,0,,,0,0,27,33
-118.03,52.93,JASPER WARDEN,2024-05-27,2024,5,27,18.8,1.4,10.1,7.9,0,,,0,,23,39
-118.03,52.93,JASPER WARDEN,2024-05-28,2024,5,28,,,,,,,,,,,
-118.03,52.93,JASPER WARDEN,2024-05-29,2024,5,29,12.6,3.3,8,10,0,,,2.1,,24,46
-118.03,52.93,JASPER WARDEN,2024-05-30,2024,5,30,14.9,4.9,9.9,8.1,0,,,0,,26,39
-118.03,52.93,JASPER WARDEN,2024-05-31,2024,5,31,16.8,1.3,9.1,8.9,0,,,0,,22,41
-118.03,52.93,JASPER WARDEN,2024-06-01,2024,6,1,14.8,2.1,8.5,9.5,0,,,0.3,,,
-118.03,52.93,JASPER WARDEN,2024-06-02,2024,6,2,19.3,2.9,11.1,6.9,0,,,0,,21,31
-118.03,52.93,JASPER WARDEN,2024-06-03,2024,6,3,19.2,5.5,12.4,5.6,0,,,0,,23,35
-118.03,52.93,JASPER WARDEN,2024-06-04,2024,6,4,14.6,4.5,9.5,8.5,0,,,1.7,,20,31
-118.03,52.93,JASPER WARDEN,2024-06-05,2024,6,5,16.9,1.3,9.1,8.9,0,,,0,,21,39
-118.03,52.93,JASPER WARDEN,2024-06-06,2024,6,6,18.1,5.2,11.6,6.4,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-06-07,2024,6,7,19.5,-2.5,8.5,9.5,0,,,0,,20,41
-118.03,52.93,JASPER WARDEN,2024-06-08,2024,6,8,15.5,-2.8,6.3,11.7,0,,,0,,3,37
-118.03,52.93,JASPER WARDEN,2024-06-09,2024,6,9,17.8,3.1,10.4,7.6,0,,,0,,3,34
-118.03,52.93,JASPER WARDEN,2024-06-10,2024,6,10,22,7.1,14.5,3.5,0,,,0,,32,38
-118.03,52.93,JASPER WARDEN,2024-06-11,2024,6,11,17.2,4.3,10.7,7.3,0,,,4.1,,28,44
-118.03,52.93,JASPER WARDEN,2024-06-12,2024,6,12,17.6,4.5,11,7,0,,,0,,24,33
-118.03,52.93,JASPER WARDEN,2024-06-13,2024,6,13,21.6,0.8,11.2,6.8,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-06-14,2024,6,14,19.4,-0.1,9.7,8.3,0,,,0,,25,42
-118.03,52.93,JASPER WARDEN,2024-06-15,2024,6,15,18.4,-1.2,8.6,9.4,0,,,0.2,,1,42
-118.03,52.93,JASPER WARDEN,2024-06-16,2024,6,16,14.9,2,8.5,9.5,0,,,1.3,,36,47
-118.03,52.93,JASPER WARDEN,2024-06-17,2024,6,17,12.9,-3.9,4.5,13.5,0,,,2,,1,47
-118.03,52.93,JASPER WARDEN,2024-06-18,2024,6,18,15.2,-1.9,6.6,11.4,0,,,0.3,,3,42
-118.03,52.93,JASPER WARDEN,2024-06-19,2024,6,19,20.8,-3,8.9,9.1,0,,,0,,,
-118.03,52.93,JASPER WARDEN,2024-06-20,2024,6,20,22,-0.3,10.8,7.2,0,,,0,,3,39
-118.03,52.93,JASPER WARDEN,2024-06-21,2024,6,21,24.6,-1.5,11.5,6.5,0,,,0.2,,2,39
